"ID"	"R1.D10"	"R1.D21"
"a199082"	6.63354165890006e-08	9.50912741444264e-09
"a199766"	1.75593749794413e-07	7.60730193155411e-08
"a200111"	2.02908333095767e-07	1.4263691121664e-08
"a200413"	4.79956249438063e-07	1.14109528973312e-07
"a200435"	8.58458332328243e-08	4.27910733649919e-09
"a200514"	1.90811874776596e-06	8.79594285835944e-07
"a200515"	2.06810416424531e-07	1.90182548288853e-08
"a200638"	1.09258333205413e-07	9.50912741444264e-09
"a200673"	3.7069791623265e-06	2.10151715859182e-06
"a200934"	2.87973749662838e-06	1.66409729752746e-06
"a201523"	5.81410415985946e-07	1.28373220094976e-07
"a202131"	1.83397916451943e-07	2.37728185361066e-08
"a202446"	3.00460416314885e-07	2.85273822433279e-08
"a20253"	3.90208332876474e-08	4.27910733649919e-09
"a202702"	1.01454166547883e-07	2.37728185361066e-08
"a20278"	1.24866666520472e-07	6.18093281938772e-08
"a202827"	5.11172916068181e-07	2.37728185361066e-07
"a203035"	3.12166666301179e-08	4.27910733649919e-09
"a203067"	9.36499998903538e-08	3.80365096577706e-08
"a203165"	1.24866666520472e-07	3.32819459505492e-08
"a203564"	6.63354165890006e-08	4.27910733649919e-09
"a20359"	1.20964583191707e-07	4.27910733649919e-09
"a203969"	7.02374999177653e-08	1.90182548288853e-08
"a204090"	3.21921874623091e-06	2.48663681887675e-06
"a204264"	3.74599999561415e-07	1.4263691121664e-07
"a204372"	5.03368749410652e-07	1.52146038631082e-07
"a204651"	1.71691666465649e-07	1.4263691121664e-08
"a20485"	2.34124999725884e-06	1.160113544562e-06
"a205170"	1.71691666465649e-07	1.4263691121664e-08
"a20545"	1.17062499862942e-07	3.32819459505492e-08
"a20548"	5.85312499314711e-08	4.27910733649919e-09
"a205593"	2.3022291639712e-07	5.23002007794345e-08
"a205738"	1.40474999835531e-07	4.75456370722132e-09
"a206025"	7.02374999177653e-08	4.27910733649919e-08
"a20659"	1.4827916649306e-07	9.50912741444264e-09
"a206600"	1.32670833178001e-07	6.65638919010985e-08
"a206760"	1.13160416534177e-06	4.23156169942698e-07
"a206865"	1.19013541527325e-06	1.20765918163422e-06
"a206986"	1.24866666520472e-07	3.80365096577706e-08
"a207072"	3.39481249602532e-07	8.55821467299838e-08
"a207121"	3.27774999616238e-07	5.23002007794345e-08
"a207245"	1.87299999780708e-07	7.60730193155411e-08
"a207342"	2.14614583082061e-07	1.0935496526609e-07
"a207446"	5.14294582731193e-06	3.41853130549213e-06
"a207583"	1.09258333205413e-07	4.75456370722132e-09
"a207876"	8.19437499040596e-07	2.09200803117738e-07
"a208156"	2.02908333095767e-07	1.90182548288853e-08
"a208162"	5.65802082670887e-07	1.61655166045525e-07
"a208291"	7.37493749136536e-07	2.61501003897173e-07
"a20864"	2.2241874973959e-07	4.27910733649919e-09
"a208690"	1.32670833178001e-07	4.75456370722132e-09
"a208821"	7.5700416578036e-07	2.13955366824959e-07
"a209589"	4.87760416095593e-07	1.23618656387754e-07
"a209623"	2.92656249657356e-07	3.32819459505492e-08
"a209710"	6.98472915848889e-07	5.99075027109886e-07
"a209728"	7.94464165736501e-06	7.39334656472915e-06
"a209915"	6.63354165890006e-08	9.50912741444264e-09
"a210067"	2.49733333040943e-07	2.37728185361066e-08
"a210486"	2.49733333040943e-07	2.85273822433279e-08
"a210488"	8.58458332328243e-08	3.32819459505492e-08
"a210910"	1.36572916506766e-07	4.27910733649919e-08
"a210977"	1.84568541450572e-06	1.0032129422237e-06
"a211176"	6.0092083262977e-07	1.28373220094976e-07
"a211219"	1.4827916649306e-07	4.75456370722132e-09
"a211322"	1.52181249821825e-07	2.85273822433279e-08
"a212150"	1.99006249767002e-07	4.27910733649919e-08
"a212158"	6.32137499259888e-07	1.75918857167189e-07
"a212275"	3.43383332931297e-07	5.70547644866559e-08
"a21253"	1.63887499808119e-07	2.37728185361066e-08
"a212541"	2.57537499698473e-07	5.70547644866559e-08
"a212629"	2.26320833068355e-07	2.37728185361066e-08
"a213583"	2.61439583027238e-07	1.47391474923861e-07
"a214128"	5.61899999342123e-07	4.27910733649919e-08
"a215045"	3.90208332876474e-07	8.08275830227625e-08
"a215510"	3.58991666246356e-07	1.23618656387754e-07
"a215539"	3.58991666246356e-07	1.61655166045525e-07
"a215593"	6.94570832520124e-07	1.56900602338304e-07
"a21569"	6.25503957600988e-06	4.85440954507297e-06
"a215726"	9.75520832191185e-08	9.50912741444264e-09
"a216060"	6.24333332602359e-07	2.47237312775509e-07
"a216387"	1.67789583136884e-07	4.75456370722132e-09
"a21647"	1.95104166438237e-08	4.27910733649919e-09
"a216565"	3.66795832903886e-07	1.90182548288853e-08
"a216729"	1.40474999835531e-07	4.75456370722132e-09
"a216814"	1.28768749849236e-07	4.27910733649919e-09
"a217107"	1.71691666465649e-07	5.70547644866559e-08
"a217574"	3.08264582972415e-07	1.0935496526609e-07
"a217819"	1.40474999835531e-07	3.80365096577706e-08
"a21789"	2.73145833013532e-08	4.75456370722132e-09
"a218345"	2.26320833068355e-07	4.75456370722132e-09
"a218425"	1.17062499862942e-08	9.50912741444264e-09
"a218895"	9.36499998903538e-08	9.50912741444264e-09
"a219195"	1.13160416534177e-07	4.75456370722132e-09
"a219260"	1.09648541538289e-06	3.13801204676607e-07
"a219523"	3.43383332931297e-07	1.66409729752746e-07
"a219692"	5.18977082725711e-07	9.98458378516477e-08
"a219709"	4.83858332766828e-07	7.60730193155411e-08
"a219824"	6.24333332602359e-08	4.27910733649919e-09
"a220350"	8.74066665643302e-06	7.27923703575584e-06
"a220784"	1.24866666520472e-06	4.3266529735714e-07
"a221160"	1.24866666520472e-07	4.75456370722132e-09
"a221190"	9.16989582259714e-07	6.466206641821e-07
"a221274"	2.10712499753296e-07	3.80365096577706e-08
"a221564"	6.63354165890006e-08	4.27910733649919e-09
"a22162"	5.15074999396946e-07	1.90182548288853e-07
"a221627"	8.19437499040596e-08	4.75456370722132e-09
"a221721"	2.18516666410826e-07	2.37728185361066e-08
"a221771"	2.06810416424531e-07	4.75456370722132e-09
"a221809"	5.46291666027064e-08	4.75456370722132e-09
"a222078"	1.03014999879389e-06	8.60576031007059e-07
"a222304"	6.12627082616064e-07	2.32973621653845e-07
"a222309"	1.40474999835531e-07	4.75456370722132e-09
"a222348"	4.68249999451769e-08	4.27910733649919e-09
"a222442"	4.29229166164122e-08	4.75456370722132e-09
"a222574"	7.60906249109125e-07	5.65793081159337e-07
"a222940"	8.70164582314537e-07	4.61192679600468e-07
"a223007"	5.85312499314711e-08	9.50912741444264e-09
"a2231"	8.9747916561589e-08	1.4263691121664e-08
"a223187"	7.02374999177653e-08	1.4263691121664e-08
"a223245"	1.5608333315059e-07	1.4263691121664e-08
"a223718"	7.02374999177653e-08	4.75456370722132e-09
"a223780"	4.4483749947918e-07	1.8067342087441e-07
"a22392"	3.12166666301179e-08	4.75456370722132e-09
"a22433"	4.33131249492886e-07	6.65638919010985e-08
"a224549"	5.15074999396946e-07	2.37728185361066e-07
"a224551"	1.4827916649306e-07	2.37728185361066e-08
"a224904"	2.9655833298612e-07	8.08275830227625e-08
"a22506"	9.36499998903538e-08	2.85273822433279e-08
"a225757"	8.19437499040596e-08	1.4263691121664e-08
"a225873"	4.29229166164122e-08	4.75456370722132e-09
"a226205"	3.51187499588827e-08	4.27910733649919e-09
"a226568"	7.41395832465301e-08	1.90182548288853e-08
"a226705"	7.50760832454336e-06	6.86558999322759e-06
"a226727"	3.00460416314885e-07	1.4263691121664e-08
"a227124"	1.4827916649306e-07	9.98458378516477e-08
"a22772"	7.02374999177653e-08	9.50912741444264e-09
"a228181"	7.02374999177653e-08	4.75456370722132e-09
"a228211"	5.85312499314711e-08	4.27910733649919e-09
"a228365"	1.52181249821825e-07	1.90182548288853e-08
"a228417"	1.28768749849236e-07	8.55821467299838e-08
"a228583"	1.17062499862942e-07	4.75456370722132e-09
"a22863"	9.59912498876126e-07	7.32202810912083e-07
"a228813"	1.13160416534177e-07	2.37728185361066e-08
"a228996"	2.73145833013532e-08	4.75456370722132e-09
"a229195"	1.01454166547883e-06	7.84503011691518e-07
"a229337"	1.09258333205413e-07	6.65638919010985e-08
"a229497"	5.72825832662664e-06	4.75456370722132e-06
"a229609"	8.2333958236936e-07	2.66255567604394e-07
"a230035"	1.09258333205413e-07	4.27910733649919e-09
"a230325"	1.87299999780708e-07	4.27910733649919e-08
"a230764"	4.1284041618331e-06	2.7196104405306e-06
"a230902"	5.4121895769967e-06	4.12696129786811e-06
"a230931"	9.75520832191185e-08	7.60730193155411e-08
"a231126"	1.64277708140996e-06	7.74993884277075e-07
"a231153"	1.32670833178001e-07	4.27910733649919e-09
"a231299"	1.5608333315059e-07	1.4263691121664e-08
"a231303"	1.52181249821825e-07	2.37728185361066e-08
"a231376"	2.45831249712179e-07	4.27910733649919e-08
"a231483"	1.63887499808119e-07	4.27910733649919e-09
"a231689"	1.32670833178001e-07	1.90182548288853e-08
"a231898"	9.20891665588479e-07	1.56900602338304e-07
"a232680"	5.46291666027064e-08	4.27910733649919e-09
"a23292"	4.29229166164122e-08	4.75456370722132e-09
"a233187"	6.63354165890006e-08	9.50912741444264e-09
"a233193"	1.4827916649306e-07	9.50912741444264e-09
"a23323"	1.63887499808119e-07	7.60730193155411e-08
"a233334"	2.84852082999826e-07	9.98458378516477e-08
"a233814"	2.69243749684767e-07	2.85273822433279e-08
"a233836"	4.5264166613671e-07	1.33127783802197e-07
"a233961"	8.58458332328243e-08	4.27910733649919e-09
"a234068"	3.51187499588827e-09	4.75456370722132e-09
"a234145"	1.65058124806749e-06	1.33127783802197e-06
"a23441"	2.10712499753296e-07	9.03367104372051e-08
"a234676"	9.36499998903538e-08	4.75456370722132e-09
"a234772"	4.76054166109298e-07	5.23002007794345e-08
"a23486"	5.46291666027064e-08	4.27910733649919e-09
"a234897"	1.59985416479354e-07	6.18093281938772e-08
"a234902"	1.01454166547883e-07	9.50912741444264e-09
"a235655"	8.19437499040596e-08	4.27910733649919e-09
"a235678"	6.49696874239329e-06	6.80378066503371e-06
"a235974"	2.61439583027238e-07	4.75456370722132e-09
"a236025"	4.91662499424357e-07	2.42482749068287e-07
"a236335"	5.69704165999652e-07	8.55821467299838e-08
"a236630"	1.93933541439608e-06	1.30750501948586e-06
"a236639"	1.83397916451943e-07	1.4263691121664e-08
"a236843"	1.05356249876648e-07	4.27910733649919e-09
"a236905"	1.17062499862942e-08	9.50912741444264e-09
"a236954"	2.02908333095767e-07	1.90182548288853e-08
"a236986"	2.34124999725884e-07	5.23002007794345e-08
"a23710"	3.23872916287473e-07	1.18864092680533e-07
"a237639"	7.02374999177653e-08	4.27910733649919e-09
"a237957"	6.71158332547536e-07	2.28219057946623e-07
"a239027"	4.01914582862768e-06	2.36777272619622e-06
"a239318"	1.09258333205413e-07	3.80365096577706e-08
"a239489"	9.75520832191185e-08	4.27910733649919e-08
"a239491"	3.90208332876474e-08	4.75456370722132e-09
"a23955"	1.40474999835531e-07	8.55821467299838e-08
"a239683"	6.0092083262977e-07	1.71164293459968e-07
"a240001"	3.94110416205239e-07	1.8067342087441e-07
"a240035"	3.39481249602532e-06	2.62927373009339e-06
"a240143"	1.77154583125919e-06	1.27897763724254e-06
"a240196"	5.89214582643476e-07	8.55821467299838e-08
"a24056"	7.45297915794066e-07	1.18864092680533e-07
"a240597"	9.36499998903538e-08	4.75456370722132e-09
"a24062"	1.91202083109472e-07	5.70547644866559e-08
"a240762"	8.9747916561589e-08	5.23002007794345e-08
"a241195"	1.66228749805378e-06	4.89720061843796e-07
"a241583"	7.37493749136536e-07	3.37574023212714e-07
"a241726"	4.29229166164122e-08	4.27910733649919e-09
"a241739"	2.30613124729996e-06	1.3835780388014e-06
"a242108"	4.29229166164122e-07	1.90182548288853e-08
"a242285"	3.23872916287473e-07	7.13184556083198e-08
"a242740"	2.18516666410826e-07	3.32819459505492e-08
"a242818"	2.53635416369708e-07	9.50912741444264e-08
"a242934"	2.57537499698473e-06	1.84952528210909e-06
"a242995"	3.90208332876474e-07	1.23618656387754e-07
"a243474"	1.01454166547883e-07	4.27910733649919e-09
"a243706"	2.77047916342297e-07	2.37728185361066e-08
"a244017"	6.36039582588653e-07	1.14109528973312e-07
"a244136"	2.26320833068355e-07	9.03367104372051e-08
"a244155"	9.48206248889832e-07	2.66255567604394e-07
"a244279"	5.85312499314711e-08	4.75456370722132e-09
"a24510"	1.20964583191707e-07	9.50912741444264e-09
"a245157"	7.80416665752948e-07	9.50912741444264e-08
"a245445"	4.83858332766828e-07	4.27910733649919e-08
"a245499"	1.59985416479354e-07	4.75456370722132e-09
"a245688"	2.14614583082061e-07	2.37728185361066e-08
"a245785"	3.62893749575121e-07	5.23002007794345e-08
"a245997"	3.12166666301179e-07	5.23002007794345e-08
"a246177"	1.32670833178001e-07	4.27910733649919e-08
"a24623"	2.69243749684767e-07	9.50912741444264e-09
"a246386"	3.7850208289018e-07	1.61655166045525e-07
"a246644"	1.05356249876648e-07	4.75456370722132e-08
"a247291"	2.73145833013532e-08	4.27910733649919e-09
"a247595"	8.9747916561589e-08	3.80365096577706e-08
"a247658"	5.07270832739416e-08	4.27910733649919e-09
"a247832"	4.05816666191533e-07	8.08275830227625e-08
"a247964"	3.42212707932668e-06	2.25841776093013e-06
"a248081"	1.12379999868425e-06	6.03829590817108e-07
"a248205"	4.37033332821651e-07	4.75456370722132e-08
"a248234"	3.12166666301179e-08	4.75456370722132e-09
"a248584"	1.44377083164295e-07	1.90182548288853e-08
"a248616"	2.14614583082061e-07	2.37728185361066e-08
"a248889"	4.56543749465475e-07	7.13184556083198e-08
"a248959"	5.4785249935857e-06	3.71331425533985e-06
"a249021"	2.45831249712179e-07	5.23002007794345e-08
"a249062"	3.31677082945003e-07	6.18093281938772e-08
"a249075"	6.16529165944829e-07	2.37728185361066e-08
"a249192"	4.95564582753122e-07	2.28219057946623e-07
"a24930"	2.26320833068355e-07	1.71164293459968e-07
"a249880"	5.07270832739416e-07	1.0935496526609e-07
"a250115"	5.46291666027064e-07	2.18709930532181e-07
"a250177"	5.22879166054475e-07	2.18709930532181e-07
"a250393"	3.90208332876474e-08	9.50912741444264e-09
"a250452"	1.91202083109472e-07	1.4263691121664e-08
"a250663"	3.51187499588827e-09	4.27910733649919e-09
"a25088"	1.52571458154701e-06	1.08404052524646e-06
"a251029"	4.95564582753122e-07	7.60730193155411e-08
"a251316"	5.42389582698299e-07	9.03367104372051e-08
"a251387"	3.51187499588827e-09	9.50912741444264e-09
"a251564"	1.24866666520472e-07	1.90182548288853e-08
"a251674"	1.05356249876648e-07	4.75456370722132e-09
"a251697"	7.25787499150242e-07	1.99691675703295e-07
"a251959"	1.01454166547883e-07	1.4263691121664e-08
"a252760"	1.36572916506766e-07	2.37728185361066e-08
"a252804"	7.02374999177653e-08	4.75456370722132e-09
"a25287"	5.46291666027064e-08	4.27910733649919e-09
"a252924"	1.79495833123178e-07	6.65638919010985e-08
"a253229"	5.56437082681852e-06	6.07633241782885e-06
"a253425"	1.95104166438237e-08	4.27910733649919e-09
"a253898"	1.17062499862942e-07	3.32819459505492e-08
"a253961"	7.02374999177653e-08	4.27910733649919e-09
"a254139"	7.80416665752948e-08	1.4263691121664e-08
"a254717"	1.59985416479354e-07	4.75456370722132e-09
"a254945"	7.02374999177653e-08	1.4263691121664e-08
"a254966"	5.2678124938324e-07	1.47391474923861e-07
"a255156"	7.54662915783101e-06	6.22372389275271e-06
"a255244"	4.68249999451769e-08	1.90182548288853e-08
"a255640"	1.28768749849236e-07	1.90182548288853e-08
"a255658"	2.38027083054649e-07	3.80365096577706e-08
"a255781"	1.4827916649306e-07	4.27910733649919e-09
"a255840"	9.28695832246008e-07	8.89103413250387e-07
"a255956"	3.23872916287473e-07	3.32819459505492e-08
"a256262"	8.9747916561589e-08	4.27910733649919e-09
"a256531"	3.90208332876474e-08	4.75456370722132e-09
"a256626"	2.68463333019014e-06	2.03970783039795e-06
"a256713"	3.80453124554562e-06	3.18555768383828e-06
"a256787"	3.12166666301179e-08	1.4263691121664e-08
"a256827"	1.87299999780708e-07	3.80365096577706e-08
"a256856"	6.63354165890006e-08	1.90182548288853e-08
"a25698"	8.19437499040596e-08	9.50912741444264e-09
"a257103"	5.07270832739416e-08	1.90182548288853e-08
"a25755"	1.79495833123178e-07	1.4263691121664e-08
"a257719"	8.58458332328243e-08	3.80365096577706e-08
"a258085"	4.83858332766828e-07	2.75764695018837e-07
"a258323"	2.52074583038202e-06	9.22385359200936e-07
"a258592"	1.95104166438237e-07	4.27910733649919e-08
"a258869"	2.06810416424531e-07	4.27910733649919e-09
"a258878"	2.14614583082061e-07	5.70547644866559e-08
"a259085"	8.9747916561589e-08	4.75456370722132e-09
"a25919"	2.38027083054649e-07	5.23002007794345e-08
"a259297"	1.36572916506766e-07	5.70547644866559e-08
"a259616"	8.50654165670714e-07	5.65793081159337e-07
"a259859"	1.28768749849236e-07	4.27910733649919e-09
"a260214"	5.07270832739416e-08	4.75456370722132e-09
"a260316"	3.43383332931297e-07	9.03367104372051e-08
"a260580"	3.27774999616238e-07	2.85273822433279e-08
"a261815"	3.7186854123128e-06	3.31393090393326e-06
"a261909"	8.85772915629596e-07	5.70547644866558e-07
"a262222"	5.65802082670887e-07	1.90182548288853e-07
"a262506"	3.66795832903886e-07	7.60730193155411e-08
"a262865"	6.28235415931123e-07	2.99537513554943e-07
"a262922"	2.02908333095767e-07	2.85273822433279e-08
"a263028"	1.83397916451943e-07	4.75456370722132e-09
"a263274"	1.02624791546513e-06	6.51375227889321e-07
"a263639"	1.09258333205413e-07	4.27910733649919e-09
"a263829"	5.03368749410652e-07	1.85427984581632e-07
"a264306"	2.38027083054649e-07	4.27910733649919e-09
"a26445"	8.9747916561589e-08	4.27910733649919e-09
"a264649"	3.47675624592938e-06	2.25841776093013e-06
"a264651"	3.31677082945003e-07	5.23002007794345e-08
"a264662"	3.51187499588827e-08	1.90182548288853e-08
"a265012"	1.87299999780708e-07	3.80365096577706e-08
"a265067"	1.05356249876648e-07	4.27910733649919e-09
"a26518"	1.79495833123178e-07	4.75456370722132e-09
"a265318"	7.14081249163948e-07	6.466206641821e-07
"a265540"	2.77047916342297e-07	6.18093281938772e-08
"a26564"	2.06810416424531e-07	9.50912741444264e-09
"a265827"	5.38487499369534e-07	8.55821467299838e-08
"a265838"	1.42035833167037e-06	5.84811335988222e-07
"a265841"	1.4827916649306e-07	1.4263691121664e-08
"a265866"	9.32597915574773e-07	3.42328586919935e-07
"a266067"	1.63887499808119e-07	9.50912741444264e-09
"a266122"	1.17062499862942e-07	4.75456370722132e-08
"a266328"	1.59985416479354e-07	7.13184556083198e-08
"a266462"	6.63354165890006e-08	9.50912741444264e-09
"a266493"	5.69704165999652e-07	2.28219057946623e-07
"a26651"	1.36572916506766e-07	8.08275830227625e-08
"a266520"	1.13160416534177e-07	9.50912741444264e-09
"a266885"	1.01454166547883e-07	2.85273822433279e-08
"a266931"	6.750604158763e-07	1.90182548288853e-07
"a26705"	1.20964583191707e-07	3.80365096577706e-08
"a267161"	1.83397916451943e-07	4.27910733649919e-09
"a267388"	1.52181249821825e-07	4.27910733649919e-09
"a26766"	4.09718749520298e-06	4.21254344459809e-06
"a268098"	4.68249999451769e-07	2.37728185361066e-07
"a268179"	9.75520832191185e-08	4.75456370722132e-09
"a268408"	6.98472915848889e-07	3.51837714334378e-07
"a268728"	7.80416665752948e-07	9.98458378516477e-08
"a268872"	9.75520832191185e-08	5.70547644866559e-08
"a268884"	1.91202083109472e-07	6.65638919010985e-08
"a269132"	8.9747916561589e-08	4.75456370722132e-09
"a269414"	5.46291666027064e-08	4.27910733649919e-09
"a269551"	2.88754166328591e-07	7.60730193155411e-08
"a269565"	1.01454166547883e-07	4.75456370722132e-09
"a269983"	2.62610208025867e-06	1.85427984581632e-06
"a27"	1.05356249876648e-07	4.27910733649919e-09
"a270098"	2.34124999725884e-08	1.4263691121664e-08
"a270237"	1.84568541450572e-06	8.89103413250387e-07
"a270244"	1.59985416479354e-07	7.13184556083198e-08
"a27051"	2.73145833013532e-07	9.50912741444264e-09
"a270922"	2.00176874765631e-06	1.24094112758476e-06
"a271212"	7.80416665752948e-08	4.75456370722132e-09
"a271242"	2.45831249712179e-07	6.18093281938772e-08
"a271265"	3.0436249964365e-07	1.04600401558869e-07
"a271467"	4.7254229111341e-06	3.89398767621426e-06
"a271615"	5.17026041061328e-06	4.43125337513027e-06
"a271905"	6.20431249273594e-07	3.85119660284927e-07
"a271910"	3.12166666301179e-08	4.27910733649919e-09
"a27197"	7.41395832465301e-08	9.50912741444264e-09
"a272175"	1.95104166438237e-07	9.50912741444264e-09
"a272428"	4.4483749947918e-07	1.71164293459968e-07
"a272442"	4.68249999451769e-08	4.75456370722132e-09
"a273074"	3.35579166273768e-07	1.90182548288853e-07
"a27325"	2.88754166328591e-07	6.18093281938772e-08
"a273250"	7.14081249163948e-07	1.71164293459968e-07
"a273661"	1.75593749794413e-07	4.27910733649919e-09
"a273676"	1.17062499862942e-07	2.85273822433279e-08
"a273698"	3.0436249964365e-07	7.13184556083198e-08
"a273766"	3.72648957897033e-06	2.41531836326843e-06
"a273787"	4.29229166164122e-07	2.56746440189951e-07
"a273788"	4.01914582862768e-07	2.37728185361066e-08
"a273804"	3.83184582884698e-06	2.61976460267895e-06
"a273853"	2.02908333095767e-07	5.70547644866559e-08
"a273931"	4.13620832849063e-07	1.04600401558869e-07
"a274350"	2.10712499753296e-07	4.27910733649919e-08
"a274582"	3.12166666301179e-07	7.60730193155411e-08
"a274994"	1.05356249876648e-07	4.27910733649919e-09
"a275037"	7.41395832465301e-08	4.75456370722132e-09
"a275218"	5.35756041039399e-06	3.38049479583436e-06
"a275506"	4.17522916177827e-07	9.50912741444264e-08
"a27555"	1.28768749849236e-07	4.75456370722132e-09
"a27560"	3.59772082912109e-06	3.35672197729825e-06
"a27566"	2.99679999649132e-06	1.34554152914363e-06
"a275706"	1.2174499985746e-06	3.89874223992148e-07
"a27604"	1.01454166547883e-07	2.37728185361066e-08
"a276040"	7.37493749136536e-07	8.55821467299838e-08
"a276192"	1.87299999780708e-07	4.75456370722132e-08
"a276201"	1.99006249767002e-07	2.85273822433279e-08
"a276341"	2.38027083054649e-07	8.55821467299838e-08
"a276393"	8.15535415711831e-07	2.66255567604394e-07
"a276625"	9.28695832246008e-07	3.42328586919935e-07
"a276744"	7.19544165824218e-06	6.3330788580188e-06
"a276774"	2.06810416424531e-07	3.32819459505492e-08
"a276826"	5.61899999342123e-07	2.18709930532181e-07
"a276856"	3.51187499588827e-09	4.27910733649919e-09
"a276863"	1.17062499862942e-07	4.75456370722132e-09
"a276902"	1.71691666465649e-07	1.90182548288853e-08
"a276997"	1.4827916649306e-07	1.90182548288853e-08
"a27719"	5.18977082725711e-07	1.0935496526609e-07
"a27777"	2.29442499731367e-06	1.55474233226137e-06
"a277911"	8.3114374902689e-07	3.09046640969386e-07
"a277929"	2.57537499698473e-07	1.90182548288853e-08
"a278216"	2.57537499698473e-07	2.85273822433279e-08
"a278289"	1.24866666520472e-07	1.4263691121664e-08
"a278341"	9.15038540595332e-06	6.92264475771424e-06
"a278505"	3.7069791623265e-07	8.08275830227625e-08
"a279082"	4.4483749947918e-07	1.04600401558869e-07
"a279087"	1.05356249876648e-07	4.75456370722132e-09
"a27922"	4.5264166613671e-07	8.55821467299838e-08
"a279364"	2.2241874973959e-07	1.37882347509418e-07
"a279793"	7.80416665752948e-08	9.50912741444264e-09
"a279865"	8.19437499040596e-08	4.75456370722132e-09
"a280067"	2.94997499654614e-06	2.63878285750783e-06
"a280115"	1.83397916451943e-07	9.50912741444264e-09
"a280152"	4.09718749520298e-06	3.65150492714597e-06
"a280240"	1.28768749849236e-07	5.70547644866559e-08
"a280745"	2.85632499665579e-06	1.69262467977079e-06
"a28138"	2.88754166328591e-07	1.04600401558869e-07
"a281470"	1.13160416534177e-07	1.4263691121664e-08
"a281775"	3.51187499588827e-08	4.27910733649919e-09
"a282393"	7.02374999177653e-08	5.23002007794345e-08
"a282507"	8.58458332328243e-08	3.80365096577706e-08
"a282739"	3.90208332876474e-07	1.0935496526609e-07
"a282984"	5.30683332712005e-07	1.18864092680533e-07
"a283327"	6.750604158763e-07	1.66409729752746e-07
"a283384"	6.63354165890006e-08	4.75456370722132e-09
"a283623"	1.17062499862942e-07	4.27910733649919e-09
"a2839"	1.4827916649306e-07	4.27910733649919e-09
"a283956"	2.73145833013532e-07	3.80365096577706e-08
"a284034"	1.4827916649306e-07	4.27910733649919e-08
"a284228"	5.46291666027064e-08	4.75456370722132e-09
"a284266"	8.9747916561589e-08	3.80365096577706e-08
"a284337"	3.88257291212092e-06	2.84798366062557e-06
"a284490"	1.05746458209524e-06	1.90182548288853e-07
"a284521"	1.4827916649306e-07	6.18093281938772e-08
"a2847"	2.84852082999826e-07	2.85273822433279e-08
"a285130"	3.98012499534004e-07	1.14109528973312e-07
"a285364"	1.20964583191707e-07	4.27910733649919e-09
"a285483"	2.38027083054649e-07	4.27910733649919e-08
"a285504"	9.75520832191185e-08	4.27910733649919e-09
"a28588"	1.01454166547883e-07	4.75456370722132e-09
"a286168"	2.2241874973959e-07	1.90182548288853e-08
"a28652"	1.4281624983279e-06	8.55821467299838e-07
"a286766"	1.99006249767002e-07	4.75456370722132e-09
"a286971"	7.80416665752948e-08	4.75456370722132e-09
"a286985"	4.40935416150416e-07	1.71164293459968e-07
"a287319"	1.05356249876648e-07	9.50912741444264e-09
"a287352"	4.47959166142192e-06	3.27589439427549e-06
"a287455"	9.75520832191185e-08	4.75456370722132e-09
"a287951"	2.14614583082061e-07	3.80365096577706e-08
"a288452"	3.31677082945003e-07	3.80365096577706e-08
"a288654"	2.61439583027238e-07	6.18093281938772e-08
"a288915"	1.75593749794413e-07	3.80365096577706e-08
"a289072"	5.11172916068181e-07	1.8067342087441e-07
"a28952"	2.2241874973959e-07	1.18864092680533e-07
"a289574"	2.10712499753296e-07	1.90182548288853e-08
"a28987"	1.63887499808119e-07	2.37728185361066e-08
"a290291"	8.58458332328243e-08	4.27910733649919e-08
"a290481"	3.66795832903886e-07	4.75456370722132e-09
"a29055"	1.95104166438237e-07	6.65638919010985e-08
"a290853"	5.07270832739416e-07	2.71010131311615e-07
"a290931"	1.52181249821825e-07	4.75456370722132e-09
"a29097"	2.57537499698473e-07	1.0935496526609e-07
"a291041"	3.55089582917591e-07	9.03367104372051e-08
"a291043"	3.51187499588827e-08	4.27910733649919e-09
"a291092"	1.20964583191707e-07	3.80365096577706e-08
"a291513"	8.19437499040596e-08	4.27910733649919e-09
"a291782"	6.63354165890006e-08	4.27910733649919e-09
"a291966"	5.65802082670887e-07	3.75610532870484e-07
"a292014"	4.33131249492886e-07	9.50912741444264e-08
"a292018"	5.42389582698299e-07	9.98458378516477e-08
"a292108"	5.46291666027064e-08	1.90182548288853e-08
"a292401"	1.09258333205413e-07	6.65638919010985e-08
"a292439"	2.57537499698473e-07	4.75456370722132e-08
"a292597"	1.01454166547883e-07	4.75456370722132e-09
"a292860"	1.20964583191707e-07	4.27910733649919e-09
"a292963"	1.24866666520472e-07	9.50912741444264e-09
"a293049"	1.75593749794413e-07	1.90182548288853e-08
"a293094"	2.53635416369708e-07	4.27910733649919e-09
"a293103"	5.97018749301005e-07	8.08275830227625e-08
"a293276"	5.07270832739416e-08	9.50912741444264e-09
"a293606"	8.06560624055672e-06	7.08429992375977e-06
"a294055"	1.17062499862942e-08	4.27910733649919e-09
"a294672"	2.2241874973959e-07	5.23002007794345e-08
"a294893"	9.0528333227342e-07	2.42482749068287e-07
"a295322"	5.70094374332529e-06	4.75931827092854e-06
"a295660"	1.95104166438237e-07	6.18093281938772e-08
"a295743"	1.20964583191707e-07	4.27910733649919e-09
